,Unnamed: 0,customer_id,product_id,star_rating
33569,405268,51963828,B004I8WH9M,4
33571,405272,27368077,B000FA07NK,5
33572,405273,20640435,B0016LAC96,5
33573,405279,20363836,B000EP4TWQ,4
33574,405280,22157518,B00006IW1X,1
33575,405281,20066343,B0018C8QKU,5
33576,405293,36807812,B004QK7HI8,5
33577,405295,51600760,B005FVNGZU,4
33578,405302,42677900,B003RUMBQQ,4
33580,405338,47146878,B002HWJT1A,4
33581,405342,36870216,B00004T1XE,5
33582,405386,50790341,B004TS2AOS,5
33583,405390,24499026,B0007XJSQC,5
33584,405393,42721567,B000WNIZOI,5
33585,405399,23724905,B005HY4UJ6,2
33586,405402,11489536,B004HD5326,4
33587,405433,43140812,B000BSFY48,5
33589,405440,42017663,B0015V89Q0,5
33590,405443,16729261,B003Q6CUD0,5
33591,405444,49091770,B006FKFZB8,5
33592,405457,47303914,B000C1Z0HA,5
33594,405467,52073043,B005P1VMLU,5
33595,405474,23758080,B000WDR94U,4
33596,405486,23147928,B001VIPUFU,5
33597,405493,14529582,B005C1KG9M,5
33598,405513,52280293,B004O0TRCO,1
33599,405516,44511299,B003J9MYMQ,4
33600,405532,43698632,B000LZ9EXI,2
33601,405538,13777127,B0045US6DE,5
33603,405547,42638928,B0019EHU8G,5
33604,405548,18105969,B0002GX1XA,1
33608,405599,36869063,B005DK08X6,4
33611,405646,14650057,B000FA07NK,5
33612,405670,35903081,B003OC6LWM,5
33614,405755,14445458,B000WAHFBK,5
33615,405757,21515114,B000092TT0,4
33616,405763,40201365,B00659KQSG,5
33617,405765,51232158,B0030T1NEU,4
33619,405776,50634445,B004OVECU0,1
33620,405777,47063475,B000F28DP2,5
33622,405807,37257235,B003ZPQ9LQ,5
33623,405816,32987562,B000TDEM5C,5
33624,405821,49092318,B00005119M,5
33625,405822,32987562,B004V8KWQO,5
33626,405827,52342300,B002S53LJ2,5
33628,405845,25841108,B000OL3QTW,5
33631,405881,50547703,B0058O8PVE,5
33632,405892,38121592,B0031RG832,1
33633,405908,51286415,B002QJ1VW4,5
33634,405946,44992591,B0043M6686,5
33635,405952,51269305,B000MXWSY6,1
33637,405976,24287458,B005LJQMZC,5
33639,405989,12428509,B00000J1SC,1
33640,406003,51738464,B003ARSPFC,4
33641,406008,49028136,9888002198,2
33646,406024,48557478,B000J1N3HW,2
33647,406033,12200139,B001M56DI0,5
33648,406037,50662935,B000812QC6,5
33649,406039,49232579,B004QK7HI8,5
33650,406044,30636850,B000CCS440,5
33651,406056,35893297,B001BRXW74,4
33652,406057,27031523,B001GOK9GE,5
33654,406085,53037356,B0041OOFZW,5
33655,406124,13180542,B004CLYJ0U,5
33656,406127,50550927,B0055YB7IA,5
33657,406130,31228034,B004MDL5DC,5
33660,406139,43140812,B004GW5PTY,4
33661,406149,50550927,B000XRXCCS,5
33662,406170,12676894,B0026DTP2S,2
33664,406194,52650143,B002UXQKFE,5
33665,406196,27147243,B0038W0NOU,5
33666,406239,16148307,B004UAG776,5
33667,406241,49713529,B004OVECU0,1
33668,406249,43235921,B0002ZPNKK,5
33669,406251,43235921,B004UHY8SO,5
33671,406278,15955725,B004QK7HI8,5
33673,406284,26521057,B005LISQ0W,5
33674,406305,17572130,B002MAPT7U,5
33675,406325,52334888,B004P20FTU,4
33676,406326,24286974,B001M56DI0,4
33677,406329,24286974,B000812QC6,5
33678,406354,18643980,B000PCCLPU,4
33679,406368,48032656,B001DL9WDG,5
33680,406379,12381682,B00192KF12,5
33681,406412,52889843,B003LLEG00,2
33682,406432,39708794,B003BKW2K2,5
33683,406439,24499026,B004MMEI78,1
33684,406458,52763794,B004LSQC6I,5
33686,406471,15604398,B004C4ZRJY,5
33688,406517,44029953,B001TIG36C,5
33689,406520,11254355,B0023Y9EQC,5
33690,406524,14525758,B004576EOK,4
33691,406531,46053757,B0058M3RXW,4
33692,406539,52763794,B004J6DLD4,5
33693,406560,14675641,B0043M9AU2,5
33694,406572,51501570,B0052SCU8U,5
33695,406589,51943565,B004RKVWQK,5
33697,406610,50881072,B003Y7PXSK,1
33698,406615,13768423,B003EM2WF2,2
33699,406630,12140981,B002Y5XRE0,4
33700,406669,41576642,B0002L5R78,4
33701,406677,33904095,B004VZ4LOG,4
33702,406683,33316075,B0000513O4,5
33704,406702,35088805,B006JSR4QU,5
33705,406715,42959456,B00006BBAC,5
33707,406731,48731123,B004NM9A2A,5
33709,406736,22468366,B003ELYQJI,4
33710,406737,21446083,B0013C7ICC,5
33711,406739,52872801,B000U07C1U,4
33712,406751,35029941,B000AX85CW,5
33713,406760,18108829,B003DX0S2Q,5
33714,406763,32519907,B000C1Z0HA,1
33716,406803,50264194,B0015A8Y3E,4
33717,406808,11066630,B001NXDQEK,5
33718,406811,24704616,B001NIM8GC,5
33719,406819,50972154,B00264GYMG,5
33720,406827,18683612,B005KQ2O26,5
33721,406839,30580389,B005HMBQR2,5
33722,406849,30038894,B004UG41XW,5
33723,406858,51361475,B0042X8XNW,5
33724,406868,39708794,B00366KE42,4
33725,406885,39708794,B004O0TRCO,4
33726,406906,30038894,B0031ERMO4,5
33727,406908,18189771,B005KFONIU,1
33728,406913,20884006,B0016CFZQ0,5
33729,406919,30038894,B000RSOV50,4
33730,406923,20207630,B0006VT1TY,5
33731,406980,47137885,B004J6A5OW,4
33732,406988,39162189,B003JC3Z58,5
33733,406998,30591507,B00007056H,5
33734,407011,49117415,B00021XQGC,5
33736,407031,50264194,B004UR487U,5
33737,407036,11964340,B001BGGD8A,5
33738,407043,50234462,B000NUYW92,5
33739,407057,50662935,B000W0LMHS,5
33740,407060,36241094,B002ATK2OS,4
33741,407071,35029941,B00104HKJE,5
33742,407073,11197290,B00004T8R2,5
33744,407088,47770601,B004CLYJ0U,2
33745,407108,45264459,B001UL7PLU,5
33746,407121,39162189,B000OL3QTW,5
33747,407135,43335610,B004ZMICYA,5
33748,407143,44841792,B005HJWWW8,4
33749,407156,10132658,B004CN91Q0,5
33751,407173,35284705,B0017O3UHI,5
33752,407177,27972257,B00279V1KK,2
33753,407184,34200374,B003TFEHMU,4
33754,407207,36046319,B005APUU4Q,5
33755,407222,42026580,B00501NSZS,5
33756,407231,51155788,B006G6ZUOI,1
33757,407238,53010846,B000Z76JBM,5
33758,407253,14202463,B0001FTVEK,4
33759,407259,13647623,B000WL6YY8,4
33761,407285,20387192,B003YUPPW6,5
33762,407293,13213400,B000MXWSYQ,5
33763,407335,40932225,B003QBN9CQ,1
33764,407343,51362853,B003QHXZM4,5
33765,407365,31953064,B0024NK358,5
33766,407370,42016141,B0062BS09O,5
33768,407397,12872899,B00004TWVY,4
33769,407400,52530408,B003L139HG,5
33770,407406,20811909,B004MME6SY,5
33772,407445,44651892,B00001P4ZH,5
33774,407490,30211236,B0058GZWXQ,5
33775,407492,15937808,B000XP8DJC,5
33777,407507,14222166,B004LSQC6I,5
33778,407509,50529300,B001PNOH2I,5
33779,407518,29959681,B002VKHT6K,5
33780,407535,51139018,B004BX528C,5
33782,407553,16970573,B002MYQTEI,2
33784,407581,52182543,B002C73WRM,5
33786,407589,22728184,B00009ZWC8,4
33787,407594,26830358,B0023WU6OI,5
33788,407609,34384769,B002HWJT1A,1
33789,407610,44841792,B000IXMVGU,4
33790,407617,52173100,B000R2PC2M,5
33791,407618,46892528,B00224ZDFY,4
33792,407622,20134214,B000U07C1U,5
33793,407633,51767719,B005GS3C2O,5
33794,407634,18105969,B001UJEKZ6,5
33796,407654,49835856,B005ALWKDY,4
33797,407657,15132734,B003P2UMQ2,5
33799,407703,36902111,B002S3Q87G,5
33801,407743,52904056,B0015DYMVO,5
33802,407752,44453961,B005SZ3PDG,4
33803,407777,32912350,B001M56DI0,4
33804,407790,23088295,B001AVRD62,4
33806,407804,11197290,B001GS8G2O,5
33807,407806,36949116,B002KY2OU8,5
33808,407809,48847600,B002CSRF9M,5
33809,407813,51767719,B001DL9WDG,5
33810,407814,44551430,B003AIL2EW,2
33811,407816,48228332,B00104XCVO,5
33812,407822,14674747,B0002ZW5W4,5
33813,407824,38030484,B002I9XKTE,5
33814,407834,31320599,B0002HLY8S,5
33815,407837,44881332,B006DQ0QG8,5
33817,407859,16139134,B0029HHIDY,5
33819,407899,46200308,B00267S7XW,2
33820,407911,50915589,B0030SL08A,5
33822,407918,44097237,B004286VMW,5
33823,407919,52638184,B0001FTVEK,4
33824,407922,46473470,B004J6DLD4,5
33825,407951,22435675,B002TLT10S,5
33826,407957,21659647,B000HKGK9I,5
33827,407973,44881332,B001BRXW74,5
33828,407977,21659647,B003E2URH2,4
33831,408003,15260053,B003BG4LWS,1
33833,408019,36902111,B001DFZ5G0,5
33835,408025,39463480,B001VRJ5D4,5
33837,408034,43380979,B004QVPGXK,4
33838,408038,16266230,B001TH7T2U,5
33839,408039,36681178,B003LLEG00,1
33840,408040,52355662,B0019RBJOE,5
33841,408053,46364256,B00505F01E,5
33842,408056,45366919,B003BYRGJU,5
33843,408060,16266230,B002TIHQLC,4
33844,408063,22222510,B001H2VBD0,4
33845,408068,37032367,B003FW0X6Q,5
33847,408078,52942389,B003SX0NF8,2
33848,408096,40822660,B0016OEV7C,4
33849,408101,11311998,B004PST5FE,1
33850,408106,38391973,B003XM1WE0,5
33851,408119,16266230,B000ZKUR1W,5
33852,408163,49893447,B00081A2KY,1
33853,408171,49452274,B000F9YN22,4
33854,408181,25023090,B00004T8R2,5
33857,408220,22222510,B000289DC6,5
33858,408229,33037075,B005MLAZ8Y,5
33860,408232,39957681,B000V0G2DS,5
33861,408234,35977234,B000ZJZ7OA,5
33862,408240,35977234,B0028N78IE,4
33863,408309,28743767,B000CHTHDC,5
33866,408320,33253248,B001OOHG08,4
33867,408324,16409600,B00385XUFQ,5
33868,408326,18402714,B004G08OO4,4
33869,408336,52132163,B003P2UMS0,4
33870,408341,50082671,B000NMFCIA,5
33872,408385,19280519,B0023WU6OI,5
33874,408392,11652485,B0055PV8V0,5
33877,408456,40822660,B003KPYRJM,5
33878,408461,39162189,B000OG6I6A,5
33879,408470,33299835,B00310K9VQ,5
33880,408472,23409972,B000WX7AQM,5
33882,408511,46364256,B006JSR4QU,5
33883,408531,30259151,B001QZ8Z8W,5
33884,408532,50380421,B002M3SOC4,5
33885,408536,49761615,B00505F01E,4
33886,408550,52327878,B0050CYRHA,2
33887,408553,27847324,B000MBUSD6,4
33890,408579,14799639,B000MM2N42,5
33892,408612,46088202,B000WL6YY8,5
33893,408624,15132734,B000246TJK,5
33894,408632,14799639,B005BT2KJE,5
33895,408638,34981243,B004X28I0A,5
33896,408668,38452673,B002LARRDU,2
33897,408678,28624739,B002C8I7OE,5
33898,408682,22222510,B003FW0WIK,5
33899,408692,52917941,B0000DHVOO,1
33900,408693,45876987,B0013OWPV4,5
33903,408735,22334530,B006IBILRO,5
33905,408759,16139134,B0015ADO02,5
33906,408771,29863275,B0012MMW7E,5
33907,408798,10843685,B000OG4E1G,5
33908,408799,29863275,B004UG41XW,5
33909,408816,24027110,B0049MOK92,5
33910,408819,52275484,B005LA36D2,5
33911,408821,22629696,B0026CN0KW,5
33912,408830,39659320,B0002IWCAQ,2
33913,408846,14653985,B00081A2KY,5
33914,408872,49641047,B000069106,4
33915,408884,29863275,B0006OCFFS,5
33916,408908,29863275,B000HPZ904,5
33917,408921,18683612,B0041GTNM0,5
33919,408947,28875806,B004V8KWQO,1
33921,408968,49329369,B001P2VV50,5
33922,408970,49329369,B003UPTE4K,5
33924,408988,29275894,B003ZUXX3S,2
33925,408997,14313285,B003U8GCJC,5
33926,409009,35113630,B0007QQJWA,5
33927,409067,49092318,B003R7KMS8,5
33928,409069,39659320,B00454YCWY,5
33929,409100,14069650,B005NH63GK,5
33931,409133,39659320,B001NXDQEK,5
33934,409183,20889887,B0038W0K2K,5
33935,409186,22728184,B000I94FAE,5
33936,409190,52708191,B004MME6SY,5
33937,409191,47990569,B00020S7XK,5
33938,409195,45174458,B002LARRDA,4
33939,409200,52873763,B003E7YRWS,5
33940,409202,45648784,B004QK7HI8,5
33943,409222,18704366,B0032CNM4O,4
33944,409226,51098281,B0038SQQ0Y,5
33945,409230,52873763,B002673EW6,5
33946,409237,44928787,B0000BZ2WC,5
33947,409243,11521293,B000HP3IS4,5
33948,409244,50148707,B002TNRTSC,4
33949,409261,29183692,B0050CYRHA,4
33950,409282,15163943,B003T0TGB2,5
33951,409293,43855824,B0019RBJOE,5
33953,409300,40483276,B004QK7HI8,5
33954,409301,22019568,B0045KJ0Q6,5
33955,409312,11489536,B004U403XQ,5
33957,409326,14331761,B003P2UMNK,1
33959,409363,15094207,B000O2KIMO,5
33961,409371,11067458,B001EPVOQY,4
33962,409372,16514777,B004SNLA0Y,5
33963,409378,46091564,B000WX7AQM,4
33964,409387,19778143,B00001P4ZH,5
33965,409388,49594528,B005HJWWW8,4
33966,409395,35260684,B000HPX46U,4
33967,409396,53075795,B0015DYMVO,4
33969,409417,46091564,B004H1M68M,5
33970,409422,44795829,B0054X8DR0,5
33971,409434,51214502,B005FVNGRS,5
33972,409442,35360512,B004SB1TD4,5
33973,409448,14276651,B00133NQ9A,5
33974,409459,30287298,B00004T8R2,5
33975,409460,14276651,B003MQLSMI,5
33976,409471,10794726,B00006JP52,5
33977,409493,38120466,B006G6ZUOI,1
33978,409521,19778143,B000094Q77,5
33979,409527,28837976,B005K2TXMO,5
33981,409535,20468123,B005JJBFJW,5
33982,409539,53056131,B0002D0712,4
33983,409545,50915589,B000CRFOMK,5
33989,409600,45029721,B0030T1NFO,5
33990,409609,14693659,B00290Y0P0,5
33991,409629,44511299,B003TJR2HS,5
33992,409653,45087784,B004BW74DO,4
33993,409654,52100721,B003IZFCFW,4
33994,409671,50241341,B004G7O1PI,1
33995,409678,45558351,B0001FTVEK,5
33996,409680,44834233,B003Y24DEU,5
33999,409703,49471813,B004YI9HG2,5
34001,409731,48217359,B00192KF12,5
34002,409732,50820654,B00264NZWS,5
34003,409733,15136529,B0040ZRFAY,5
34004,409734,30524797,B003URK3NO,4
34005,409740,13048864,B0000CFYOV,4
34007,409745,31864966,B00003CWDG,5
34008,409757,35611548,B004M8RPBS,5
34009,409759,48217359,B0018QROM2,5
34011,409767,29748364,B004NEUJQY,5
34012,409769,35611548,B00009V3RP,5
34013,409782,43265936,B003MG5NQU,4
34014,409798,36249816,B002MA55Q0,1
34015,409813,52780073,B002H3BSCM,1
34016,409825,50359434,B00009W3DV,1
34017,409827,13210313,B005GTO0DI,5
34018,409836,31531545,B004QK7HI8,5
34019,409844,24705415,B003CJTR8M,5
34020,409866,53056131,B003H3A2NM,5
34021,409874,46012447,B0013CXZZ6,5
34022,409880,13882875,B000MVEC10,4
34023,409904,10787897,B001TOD7ME,5
34024,409908,28743767,B003BKW2K2,5
34025,409922,30263447,B00006JQ5O,2
34026,409923,48217359,B000P0528K,5
34027,409928,49923124,B004NBZ8TU,5
34028,409937,15518066,B004G2VJM6,5
34029,409940,51645466,B0012YFY54,5
34030,409945,31596425,B004E10K2E,5
34031,409948,13882875,B001TGDB9Q,4
34032,409957,29748364,B0031TRZX2,5
34033,409966,13660009,B001DFZ5EW,1
34035,409970,51601231,B00009WO51,5
34036,409985,34682307,B001TICH08,5
34037,409991,13882875,B000XPG2QI,4
34039,410006,33298331,B0001FTVEK,4
34040,410007,51601231,B0000A0VET,5
34041,410009,36324234,B001E6BSJG,5
34042,410022,49759392,B003BG4LWS,5
34043,410024,14058980,B00006BMQT,5
34044,410025,51819006,B000V0DY7U,4
34045,410038,20134214,B003CJTR8M,5
34046,410043,50530418,B0006H5IC2,5
34047,410050,28743767,B000TDAPOY,5
34048,410060,44890462,B00020S7XK,4
34049,410067,30541873,B000AQNJEI,5
34050,410083,30287298,B00543M8KI,5
34052,410094,39639592,B00147ZSYQ,2
34053,410098,23572626,B001DFTGUQ,5
34054,410122,20539628,B002XRS0T6,5
34055,410143,40353250,B002ROHZ50,5
34057,410158,30298945,B000O7LEG8,4
34058,410162,21684945,B004353JBA,5
34060,410170,47086079,B002KY2OU8,5
34061,410177,52604254,B003BT69Z2,5
34062,410182,48882655,B0042A8CW2,5
34063,410203,52591999,B005HFJFMC,5
34064,410204,10466241,B0049MOK92,5
34065,410213,52959612,B0001FTVEK,5
34067,410223,23572626,B001EKCGT8,5
34071,410304,48217359,B004QR56SE,5
34072,410306,22516309,B005JT8OT6,4
34073,410328,22127088,B002E2N1XU,5
34074,410351,34682307,B002CTV060,5
34075,410362,47049849,B002A6H72Q,5
34076,410376,23756031,B003FBQKZ0,1
34077,410377,52486056,B0028407WW,5
34079,410411,17443517,B002MYQTEI,5
34081,410414,39785735,B001767JIC,5
34082,410415,52958465,B004QK7HI8,5
34084,410439,52154596,B005R4A09K,5
34086,410466,36198138,B004V419XS,4
34088,410472,11363701,B0013CZX0G,5
34089,410495,47049849,B0018QNYXA,4
34090,410498,51940666,B001UJMWZ6,5
34092,410510,16139134,B0002KVQBA,5
34093,410512,11673063,B000JWDRRC,1
34095,410519,52762280,B004J6DLD4,5
34097,410524,17442394,B004286VMW,5
34098,410526,50529300,B003TFEHYI,4
34099,410527,36215861,B0028Q3EXE,5
34100,410529,28791952,B004V9GPHS,5
34101,410533,35468346,B000WGJX5A,5
34104,410561,51369093,B0054JJ0QW,5
34105,410570,17509763,B0038W0N8G,5
34106,410596,36215861,B000069EV0,5
34108,410626,49673877,B002ISTP8K,4
34109,410633,35282631,B000092TT0,5
34111,410646,52780273,B004P20FTU,4
34112,410648,35282631,B0016GPDPO,2
34113,410653,50316777,B005UNFRU0,5
34115,410688,46184581,B005XULTG6,4
34117,410702,42831102,B0032CI80W,4
34119,410704,49447505,B003U7195K,5
34120,410716,52443668,B004HHICKC,5
34121,410718,13858976,B0063J9F6C,4
34122,410724,10799073,B004X5EP86,5
34123,410728,49673877,B0015A8Y3E,4
34124,410740,16004029,B000EBBJ6Y,5
34125,410760,14841030,B003VJ08U4,5
34128,410780,47544400,B0052SCU8U,5
34129,410784,39959638,B004JLMBIA,2
34130,410789,52928673,B004S0CD6M,2
34131,410793,10794726,B004RKVWQK,5
34134,410836,28319201,B004S0CD6M,2
34136,410840,31932460,B002O3W3Y2,5
34137,410841,25234394,B003MDZLYM,5
34138,410855,35574705,B003BYRGJU,5
34139,410880,46820686,B00009V3TU,5
34140,410883,48671415,B001795GQQ,4
34141,410892,52102357,B005IVUWHW,5
34142,410897,52644653,B0010HUAIO,1
34144,410917,52780273,B000P1QJXQ,5
34145,410918,16202595,B0017I1PVC,5
34146,410923,30923288,B0000AI0N1,4
34147,410925,43238024,B004PYD9I2,5
34148,410929,45887173,B002ZG7WIA,4
34149,410930,48522577,B004QK7HI8,5
34150,410937,30937618,B005VP9MOO,4
34151,410938,39959638,B005KFONIU,5
34153,410942,47544400,B003Z4PPSU,5
34156,410974,39959638,B000V2FJAS,4
34157,410977,37340739,B003I632JY,2
34158,410992,44612907,B00006HOL1,5
34159,410995,52150149,B004BW74DO,5
34160,411020,30009464,B005GS3C2O,5
34161,411039,25031903,B004D04NO2,1
34163,411055,18255047,B0061LSU04,4
34165,411064,11067458,B0000668YX,4
34168,411089,42525878,B004UG41W8,5
34169,411093,53037356,B000I3F91O,5
34170,411105,47168215,B005VTEWB8,5
34171,411110,11067458,B00009ZWC8,5
34172,411120,49986839,B0016OEV7C,5
34173,411125,21829206,B003MQLSMI,5
34175,411136,25357390,B004O0TRD8,5
34176,411143,17262319,B005F5II1I,5
34179,411196,12826472,B000H3B6EO,5
34180,411215,31195213,B005ZNHK4Q,4
34182,411258,51940666,B001E27LPA,1
34184,411266,11072722,B005GTO0DI,4
34186,411323,46091564,B001L5U0OE,4
34187,411349,43062540,B001K4YWCW,5
34188,411354,50923082,B002FTIDQC,5
34189,411358,18407132,B000LNI5VC,5
34190,411360,34401564,B004LSNF04,5
34191,411365,16986797,B00429N19W,4
34192,411367,50894122,B00478GE1U,5
34193,411375,45345614,B002UV03MW,5
34194,411413,38920915,B0001XGQLI,4
34195,411418,27749215,B005FVNGRI,1
34196,411431,39633232,B005T3LKKM,5
34197,411437,52817059,B0040GWXG4,4
34198,411442,50273418,B0002L5R78,5
34199,411443,29938042,B002V1AT3Y,5
34201,411472,14221474,B004P1HW6A,5
34202,411484,14493094,B00505F01E,5
34203,411485,52160704,B003NX68WU,5
34204,411486,31864966,B004CYE6V4,1
34205,411488,48329710,B00462RMS6,5
34206,411499,51054749,B0049S6ZUS,1
34207,411528,50405964,B001E6BSJG,4
34208,411535,51367041,B000P0528U,5
34209,411564,17745216,B004QK7HI8,4
34210,411589,52630509,B00008Z1PT,1
34211,411602,21165376,B003QHXZM4,4
34212,411604,14493094,B0009JR42E,4
34213,411613,49289291,B000MSS5YS,5
34214,411639,52183850,B001AAT94W,4
34215,411640,48626163,B004ALMHVA,5
34217,411658,21515114,B0002KVQBA,5
34218,411661,48626163,B001CC5ZBE,5
34219,411672,32865375,B000FVVKQM,5
34220,411675,50892063,B004YG7JXW,5
34221,411676,12169752,B0015PPEQO,5
34222,411684,20636508,B005LJQM3Y,5
34223,411690,33316075,B00008IOUE,4
34224,411694,21515114,B000WX5FB4,5
34225,411764,30505677,B004O0TRCE,1
34226,411774,52281467,B0044WA5N2,4
34227,411810,35432915,B005ILYG4M,5
34228,411811,16409600,B003IZFCFW,1
34229,411817,41069273,B000F28DP2,5
34230,411834,28627050,B003I2ZPFC,5
34231,411839,32400299,B003P2UMS0,4
34232,411851,38699977,B002RL875A,4
34233,411853,46264540,B003T0TGB2,5
34235,411862,29767264,B001B4E49C,4
34236,411864,15037337,B0055QZ20W,5
34237,411906,49347335,B005KFONIU,5
34238,411907,14440630,B002GR1YZ0,5
34239,411916,52183850,B00505F01E,2
34240,411955,53064642,B000WXBY7I,4
34241,411993,51086526,B000VKXLBO,5
34242,412002,42443291,B00016W6Y6,4
34246,412046,37189464,B004P15HD0,5
34247,412047,46264540,B0037W1IPE,1
34249,412071,13943317,B000HYOHRQ,4
34250,412074,39966751,B004IK2EAW,5
34251,412075,52976452,B003LN2KL0,4
34252,412077,51624877,B0021L9BPG,5
34253,412094,12807224,B0001XGQTA,5
34254,412097,32502291,B003ZKG10K,5
34256,412164,19424658,B002LARRDA,4
34257,412170,10508664,B003BYRGLI,4
34258,412179,49536385,B003ZKG10K,5
34259,412185,51675522,B000TGT4OS,4
34260,412200,13647623,B0024R4B5C,4
34261,412201,19450876,B001EZUQ5E,5
34263,412225,19450876,B003JME32C,5
34264,412245,47287952,B004NM9A2A,5
34266,412280,37982798,B004OBZ2XQ,4
34267,412296,33744691,B005F5NSRC,5
34268,412299,52215985,B000JEACFK,5
34269,412308,30923288,B002LARRDK,5
34271,412314,23169273,B000068O48,4
34273,412326,10508664,B0002KVQBA,2
34274,412333,15019668,B001DFS4BI,5
34275,412334,52827373,B002ROIFG8,5
34277,412342,44816243,B000BVC0WO,5
34279,412368,42776338,B003QP3M8I,2
34280,412379,14946642,B003IZFCFW,4
34282,412393,28469193,B00003CW9S,4
34283,412394,46366972,B002L5QGQ4,4
34285,412403,20875261,B005HJWWW8,5
34286,412408,28327886,B004O0TRDI,5
34287,412417,37339814,B0058SYDTI,5
34288,412432,28796932,B002SJKWZ4,5
34289,412439,52923832,B001FA1O1S,5
34290,412443,29166739,B0027NTUMC,4
34291,412445,31924537,B003V89RYS,1
34293,412448,51069761,B002RO8CFM,5
34294,412453,26600442,B005P1VMLU,5
34295,412454,41894765,B005HJWWW8,4
34296,412471,52013607,B003LLEG00,5
34297,412472,48958598,B00505F01E,5
34298,412491,36966849,B005GS3C9C,5
34299,412493,42510689,B003CJTR8M,5
34300,412495,12218781,B0040Z1EHY,5
34301,412496,48747998,B005EVVMMA,5
34302,412503,41395559,B000ML4A2Q,5
34303,412504,31547907,B003L76BJS,4
34304,412517,39639592,B003MYLLCC,5
34305,412524,52759271,B00080M9AG,5
34306,412529,47414136,B000VRBLMS,4
34307,412530,42510689,B001P9EQH8,5
34308,412548,51329370,B004444OFK,5
34309,412561,51981759,B004QK7HI8,5
34310,412563,25699969,B0036RA4M8,1
34311,412564,34401564,B0001XGQLI,5
34312,412565,20875261,B002DGTGO0,5
34314,412596,19718653,B005EQS9KS,5
34315,412600,47414136,B0054QNL38,4
34316,412605,10383780,B0014KOAD8,5
34317,412621,32558055,B001CJOLBW,4
34319,412645,50438252,B001JTQUYG,1
34320,412646,15353038,B003YKG2YQ,5
34321,412651,16302636,B0030HS50M,4
34324,412701,51367041,B0018QNYSU,5
34325,412704,53064642,B00005U21H,5
34326,412724,51937014,B00009RA60,4
34327,412762,44691422,B001CHTJ8O,5
34328,412765,49497718,B001GTTEBK,1
34329,412792,38289627,B0042A8CW2,5
34330,412803,43970312,B000RSOV50,5
34331,412814,52676796,B000B525DY,5
34332,412815,44864738,B005HKE4VO,5
34333,412820,44575713,B001RJKDGE,5
34334,412826,18790129,B005ZNHOW4,5
34335,412834,30538747,B00005U21H,5
34336,412837,38575075,B00019OWWW,5
34337,412843,24231642,B003VRA3PG,5
34340,412852,17330900,B001EZUQ5E,5
34341,412856,29959681,B0049MOK92,5
34342,412858,21371407,B002DMFRM4,5
34343,412867,19648093,B00005T3GH,5
34344,412875,21371407,B0006G1IJ0,5
34345,412884,32038515,B005P1VMLU,4
34346,412886,30303862,B006GJU33I,5
34347,412888,30538747,B000OL3QTW,4
34348,412891,51367041,B00006JQ5O,4
34349,412893,52116412,B0033HPYIA,4
34350,412905,51981759,B0054QNL38,4
34351,412923,52461710,B000234UFG,5
34352,412935,24687575,B002ISTP8K,5
34353,412936,21515114,B0002MPMAE,5
34354,412947,51027966,B005K8CSZ2,5
34355,412964,52355662,B000NJHAFQ,5
34356,412966,52741517,B004OVECUA,4
34357,412984,46395058,B004NNULYU,4
34358,413000,12075705,B000X3FAJU,2
34359,413001,52822518,B0058M3RWI,5
34360,413007,16974628,B003L1ZYYW,5
34361,413021,29638820,B005441AJC,2
34362,413023,49476161,B005K2TXMO,5
34363,413024,52770861,B003L1ZYYM,5
34364,413031,18790129,B005N8A4Z0,5
34365,413046,50919026,B001PN8VLQ,1
34366,413070,22027125,B00001P4ZH,4
34367,413080,50919026,B0030T1NFO,4
34369,413110,52355662,B0036VO6G4,4
34371,413150,16979112,B004MMEI8W,5
34372,413153,34809999,B000BVCSMG,5
34373,413159,34841740,B000OG4E1G,5
34375,413164,52257058,B000P0528U,4
34377,413192,30750311,B000LGI61S,5
34378,413210,52280062,B001RB24R8,5
34379,413212,53068284,B000XP8DJC,5
34380,413215,49523708,B0019X20R8,5
34381,413248,42328322,B0000D89M6,5
34382,413255,44534422,B003VJ08U4,4
34383,413256,42525878,B004H9C4JK,5
34384,413266,12712104,B004QK7HI8,5
34385,413270,21323436,B001QTXKCE,4
34386,413272,34010230,B000FL9E6U,5
34387,413280,12796583,B0000DHVN3,1
34388,413285,14191738,B002ONSRA6,1
34389,413350,28273217,B002JBCYSO,5
34390,413351,30680935,B001TKPMZ8,4
34391,413372,28598499,B0024R4B5C,5
34392,413394,10066375,B004M8RPBS,5
34393,413396,25019840,B00167340E,4
34394,413402,33718693,B004SB1TD4,5
34395,413404,28716536,B004NJI5OM,5
34396,413411,11995106,B000C1Z0HA,1
34397,413413,52506729,B00385XU38,1
34398,413414,45240558,B001EZYMF4,5
34399,413420,29343456,B002OOWC92,5
34402,413456,28273217,B005HFJFMC,4
34403,413462,52557511,B004QK7HI8,5
34404,413463,10066375,B000LRA6TM,5
34405,413470,10066375,B000FYZARY,4
34408,413486,41184627,B00264NZWS,5
34409,413491,37849642,B000VRBLMS,5
34410,413498,52355662,B002MAPT7U,5
34412,413509,50091958,B003JME32C,5
34413,413510,15411366,B0002KVQBA,2
34414,413512,50410798,B004556RB2,4
34415,413519,36999218,B003L1ZYYM,5
34416,413557,49952282,B0015A8Y5M,5
